Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2020-11-23 23:00:00, $1,771.03, BUY, $98,228.97, $1,771.03, $0.00, $0.00
2021-03-11 23:00:00, $2,062.86, SELL, $100,550.15, $0.00, $-5.37, $550.15
2021-03-14 23:00:00, $2,073.86, BUY, $98,476.29, $2,073.86, $0.00, $550.15
2021-03-15 23:00:00, $2,062.70, SELL, $100,538.99, $0.00, $-11.16, $538.99
2021-03-16 23:00:00, $2,043.05, HOLD, $100,538.99, $0.00, $0.00, $538.99
2021-03-17 23:00:00, $2,025.67, SELL, $100,538.99, $0.00, $0.00, $538.99
2021-03-18 23:00:00, $2,032.36, BUY, $98,506.63, $2,032.36, $0.00, $538.99
2021-03-21 23:00:00, $2,035.13, HOLD, $98,506.63, $2,032.36, $0.00, $538.99
2021-03-22 23:00:00, $2,035.66, BUY, $96,470.97, $4,068.03, $0.00, $538.99
2021-03-23 23:00:00, $2,030.39, SELL, $100,531.74, $0.00, $-5.28, $531.74
2021-03-24 23:00:00, $2,034.74, BUY, $98,497.00, $2,034.74, $0.00, $531.74
2021-03-25 23:00:00, $2,039.49, HOLD, $98,497.00, $2,034.74, $0.00, $531.74
2021-03-28 23:00:00, $2,052.07, BUY, $96,444.93, $4,086.81, $0.00, $531.74
2021-03-29 23:00:00, $2,079.96, HOLD, $96,444.93, $4,086.81, $0.00, $531.74
2021-03-30 23:00:00, $2,137.41, BUY, $94,307.52, $6,224.22, $0.00, $531.74
2021-03-31 23:00:00, $2,186.40, HOLD, $94,307.52, $6,224.22, $0.00, $531.74
2021-04-04 23:00:00, $2,222.65, BUY, $92,084.86, $8,446.88, $0.00, $531.74
2021-04-05 23:00:00, $2,233.17, HOLD, $92,084.86, $8,446.88, $0.00, $531.74
2021-04-06 23:00:00, $2,253.34, BUY, $89,831.52, $10,700.22, $0.00, $531.74
2021-04-07 23:00:00, $2,255.51, HOLD, $89,831.52, $10,700.22, $0.00, $531.74
2021-04-08 23:00:00, $2,256.37, BUY, $87,575.15, $12,956.59, $0.00, $531.74
2021-04-11 23:00:00, $2,246.63, SELL, $101,054.95, $0.00, $-9.74, $1,054.95
2021-04-12 23:00:00, $2,259.46, BUY, $98,795.49, $2,259.46, $0.00, $1,054.95
2021-04-13 23:00:00, $2,269.21, HOLD, $98,795.49, $2,259.46, $0.00, $1,054.95
2021-04-14 23:00:00, $2,285.30, BUY, $96,510.19, $4,544.76, $0.00, $1,054.95
2021-04-15 23:00:00, $2,283.73, SELL, $101,077.65, $0.00, $-1.57, $1,077.65
2021-04-18 23:00:00, $2,282.18, HOLD, $101,077.65, $0.00, $0.00, $1,077.65
2021-04-19 23:00:00, $2,269.89, SELL, $101,077.65, $0.00, $0.00, $1,077.65
2021-04-20 23:00:00, $2,276.86, BUY, $98,800.78, $2,276.86, $0.00, $1,077.65
2021-04-21 23:00:00, $2,288.11, HOLD, $98,800.78, $2,276.86, $0.00, $1,077.65
2021-04-22 23:00:00, $2,300.55, BUY, $96,500.23, $4,577.41, $0.00, $1,077.65
2021-04-25 23:00:00, $2,320.25, HOLD, $96,500.23, $4,577.41, $0.00, $1,077.65
2021-04-26 23:00:00, $2,347.24, BUY, $94,152.99, $6,924.66, $0.00, $1,077.65
2021-04-27 23:00:00, $2,368.43, HOLD, $94,152.99, $6,924.66, $0.00, $1,077.65
2021-04-28 23:00:00, $2,363.12, SELL, $101,242.35, $0.00, $15.88, $1,242.35
2021-04-29 23:00:00, $2,334.50, HOLD, $101,242.35, $0.00, $0.00, $1,242.35
2021-05-02 23:00:00, $2,321.81, SELL, $101,242.35, $0.00, $0.00, $1,242.35
2021-05-03 23:00:00, $2,319.85, HOLD, $101,242.35, $0.00, $0.00, $1,242.35
2021-05-04 23:00:00, $2,334.83, BUY, $98,907.52, $2,334.83, $0.00, $1,242.35
2021-05-05 23:00:00, $2,326.81, SELL, $101,234.33, $0.00, $-8.02, $1,234.33
2021-05-06 23:00:00, $2,303.99, HOLD, $101,234.33, $0.00, $0.00, $1,234.33
2021-05-09 23:00:00, $2,253.15, SELL, $101,234.33, $0.00, $0.00, $1,234.33
2021-05-10 23:00:00, $2,232.29, HOLD, $101,234.33, $0.00, $0.00, $1,234.33
2021-05-11 23:00:00, $2,235.28, BUY, $98,999.05, $2,235.28, $0.00, $1,234.33
2021-05-12 23:00:00, $2,265.41, HOLD, $98,999.05, $2,235.28, $0.00, $1,234.33
2021-05-13 23:00:00, $2,276.46, BUY, $96,722.59, $4,511.74, $0.00, $1,234.33
2021-05-16 23:00:00, $2,274.62, SELL, $101,271.82, $0.00, $-1.84, $1,271.82
2021-05-17 23:00:00, $2,280.45, BUY, $98,991.37, $2,280.45, $0.00, $1,271.82
2021-05-18 23:00:00, $2,291.35, HOLD, $98,991.37, $2,280.45, $0.00, $1,271.82
2021-05-19 23:00:00, $2,320.94, BUY, $96,670.43, $4,601.39, $0.00, $1,271.82
2021-05-20 23:00:00, $2,340.01, HOLD, $96,670.43, $4,601.39, $0.00, $1,271.82
